Name,Raw count,Avg. weight,Viability Ceiling,Abilities,Items,Spreads,Moves,Teammates,Checks and Counters
Hatterene, 85952                       , 0.000939625426024         , 86                  ,"['Magic Bounce 99.979%', 'Anticipation  0.011%', 'Healer  0.010%']","['Leftovers 57.862%', 'Kasib Berry 15.423%', 'Life Orb 10.523%', 'Focus Sash  5.090%', 'Assault Vest  5.067%', 'Grassy Seed  3.784%', 'Other  2.250%']","['Relaxed:252/0/252/0/4/0 12.522%', 'Quiet:252/0/0/252/4/0 12.481%', 'Bold:252/0/252/0/4/0  8.796%', 'Modest:252/0/0/252/4/0  8.464%', 'Bold:252/0/204/0/0/52  7.393%', 'Bold:232/0/216/0/0/60  7.091%', 'Other 43.253%']","['Mystical Fire 86.118%', 'Draining Kiss 72.334%', 'Psyshock 54.776%', 'Calm Mind 49.624%', 'Trick Room 42.453%', 'Healing Wish 22.991%', 'Dazzling Gleam 16.992%', 'Nuzzle 13.624%', 'Psychic 12.666%', 'Stored Power 10.456%', 'Other 17.965%']","['Marowak-Alola +26.065%', 'Slowbro +20.446%', 'Drampa +15.339%', 'Umbreon +12.145%', 'Melmetal +8.361%', 'Porygon2 +7.771%', 'Cresselia +7.615%', 'Zeraora +7.223%', 'Vaporeon +6.854%', 'Stakataka +6.531%', 'Rhyperior +6.077%', 'Mamoswine +4.806%']",[]
Tapu, 32720                       , 0.0020500849433           , 88                  ,"['Grassy Surge 100.000%', 'Telepathy  0.000%']","['Life Orb 42.648%', 'Leftovers 29.030%', 'Heavy-Duty Boots  7.758%', 'Choice Band  7.004%', 'Terrain Extender  6.825%', 'Assault Vest  3.487%', 'Other  3.249%']","['Adamant:4/252/0/0/0/252 26.801%', 'Adamant:104/196/0/0/76/132  7.444%', 'Careful:248/0/0/0/164/96  5.940%', 'Jolly:0/252/0/0/12/244  5.677%', 'Careful:248/0/8/0/252/0  5.630%', 'Careful:252/0/4/0/252/0  4.246%', 'Other 44.261%']","['Close Combat 86.673%', 'Horn Leech 77.544%', 'Swords Dance 75.627%', 'Stone Edge 66.461%', 'Wood Hammer 31.726%', 'Synthesis 14.594%', 'Protect  9.608%', 'Bulk Up  9.125%', 'Superpower  6.943%', 'Leech Seed  3.880%', 'Other 17.820%']","['Scizor +25.073%', 'Primarina +19.455%', 'Garchomp +19.301%', 'Bisharp +15.112%', 'Heatran +10.125%', 'Umbreon +7.937%', 'Suicune +6.815%', 'Zeraora +6.418%', 'Hawlucha +6.102%', 'Nidoking +5.480%', 'Celesteela +5.257%', 'Rhyperior +4.512%']",[]
Grimmsnarl, 90455                       , 0.000774510055256         , 86                  ,"['Prankster 97.527%', 'Frisk  2.291%', 'Pickpocket  0.182%']","['Light Clay 81.747%', 'Choice Band  5.408%', 'Leftovers  5.276%', 'Life Orb  2.916%', 'Other  4.652%']","['Bold:252/0/248/0/0/8 27.590%', 'Careful:252/4/0/0/252/0  9.513%', 'Adamant:92/252/0/0/0/164  7.979%', 'Jolly:248/0/8/0/0/252  5.159%', 'Impish:252/0/132/0/124/0  4.499%', 'Bold:252/0/252/0/4/0  3.624%', 'Other 41.635%']","['Reflect 83.494%', 'Light Screen 82.923%', 'Taunt 67.242%', 'Thunder Wave 65.101%', 'Spirit Break 41.670%', 'Sucker Punch 10.463%', 'Play Rough  9.029%', 'Darkest Lariat  8.989%', 'Bulk Up  7.656%', 'Trick  5.750%', 'Other 17.684%']","['Kommo-o +36.706%', 'Excadrill +28.332%', 'Cloyster +26.960%', 'Kartana +26.578%', 'Garchomp +22.788%', 'Toxtricity +10.854%', 'Jirachi +6.936%', 'Blaziken +6.822%', 'Azumarill +6.120%', 'Regieleki +5.237%', 'Hawlucha +4.142%', 'Sandaconda +3.912%']",[]
Obstagoon, 60913                       , 0.00109156711122          , 85                  ,"['Guts 99.022%', 'Defiant  0.501%', 'Reckless  0.477%']","['Flame Orb 99.098%', 'Other  0.902%']","['Jolly:0/252/0/0/4/252 81.250%', 'Adamant:0/252/0/0/4/252  8.177%', 'Jolly:0/252/4/0/0/252  6.342%', 'Other  4.231%']","['Knock Off 99.003%', 'Facade 98.791%', 'Close Combat 61.169%', 'Parting Shot 41.307%', 'Trick 28.143%', 'Switcheroo 23.943%', 'Taunt 19.913%', 'Obstruct 11.272%', 'Other 16.459%']","['Rotom-Wash +22.837%', 'Corviknight +20.750%', 'Clefable +17.697%', 'Zapdos +13.930%', 'Kyurem +9.824%', 'Victini +9.200%', 'Kartana +9.027%', 'Slowking-Galar +7.327%', 'Tapu Lele +7.159%', 'Dragonite +6.270%', 'Tapu Koko +4.521%', 'Urshifu-Rapid-Strike +4.228%']",[]
Conkeldurr, 74262                       , 0.000891924788373         , 90                  ,"['Guts 96.920%', 'Iron Fist  2.937%', 'Sheer Force  0.143%']","['Flame Orb 86.159%', 'Assault Vest  8.201%', 'Choice Band  4.055%', 'Other  1.585%']","['Adamant:0/252/4/0/0/252 29.737%', 'Adamant:0/252/0/0/4/252 18.827%', 'Adamant:252/252/0/0/4/0 10.775%', 'Adamant:188/252/0/0/4/64  7.930%', 'Adamant:124/252/0/0/0/132  6.926%', 'Adamant:100/252/0/0/0/156  3.588%', 'Other 22.218%']","['Mach Punch 97.044%', 'Knock Off 89.937%', 'Facade 81.585%', 'Drain Punch 50.797%', 'Close Combat 48.885%', 'Ice Punch  9.326%', 'Earthquake  7.061%', 'Other 15.366%']","['Swampert +31.037%', 'Volcarona +25.813%', 'Kyurem +23.033%', 'Tornadus-Therian +19.390%', 'Clefable +13.527%', 'Kartana +13.065%', 'Corviknight +11.592%', 'Azumarill +7.260%', 'Chansey +6.567%', 'Crawdaunt +5.183%', 'Regieleki +5.007%', 'Celesteela +4.425%']",[]
Torkoal, 77781                       , 0.000831627619014         , 85                  ,"['Drought 99.768%', 'Shell Armor  0.218%', 'White Smoke  0.014%']","['Heat Rock 93.561%', 'Heavy-Duty Boots  1.764%', 'Other  4.675%']","['Bold:248/0/252/8/0/0 20.320%', 'Careful:248/8/0/0/252/0 12.269%', 'Bold:248/0/252/0/8/0 10.920%', 'Relaxed:248/0/252/0/8/0  9.278%', 'Modest:248/0/8/252/0/0  7.800%', 'Bold:248/0/252/0/0/8  5.944%', 'Other 33.469%']","['Rapid Spin 94.782%', 'Stealth Rock 91.204%', 'Lava Plume 69.576%', 'Toxic 19.556%', 'Will-O-Wisp 17.512%', 'Body Press 17.124%', 'Earth Power 16.066%', 'Yawn 13.312%', 'Earthquake 12.354%', 'Rest 12.141%', 'Flamethrower 10.199%', 'Scorching Sands  8.211%', 'Other 17.964%']","['Venusaur +68.700%', 'Victini +45.261%', 'Heatran +20.635%', 'Charizard +16.246%', 'Darmanitan +14.745%', 'Kyurem +14.587%', 'Sylveon +12.340%', 'Blaziken +11.944%', 'Xatu +9.627%', 'Salamence +5.607%', 'Tangrowth +5.606%', 'Mamoswine +4.992%']",[]
Incineroar, 47079                       , 0.00122853258038          , 87                  ,"['Intimidate 99.966%', 'Blaze  0.034%']","['Heavy-Duty Boots 91.327%', 'Weakness Policy  4.071%', 'Other  4.602%']","['Careful:252/0/4/0/252/0 81.713%', 'Careful:252/4/0/0/252/0  2.882%', 'Jolly:0/252/0/0/4/252  2.835%', 'Adamant:252/252/0/0/4/0  2.632%', 'Careful:248/0/0/0/252/8  2.275%', 'Careful:248/0/0/0/200/60  0.860%', 'Other  6.803%']","['Knock Off 94.612%', 'Parting Shot 92.392%', 'Will-O-Wisp 84.657%', 'Close Combat 82.121%', 'Flare Blitz 11.526%', 'Toxic  4.696%', 'Drain Punch  3.689%', 'Bulk Up  3.535%', 'U-turn  3.441%', 'Other 19.331%']","['Toxtricity +83.033%', 'Azumarill +79.514%', 'Ferrothorn +64.333%', 'Dragapult +53.980%', 'Landorus-Therian +47.791%', 'Alakazam +1.467%', 'Hatterene +1.102%', 'Grimmsnarl +1.079%', 'Cobalion +0.926%', 'Corsola-Galar +0.641%', 'Tentacruel +0.516%']",[]
Terrakion, 45741                       , 0.00132203191426          , 86                  ,['Justified 100.000%'],"['Focus Sash 37.019%', 'Life Orb 30.871%', 'Choice Band 18.646%', 'Choice Scarf  7.248%', 'Weakness Policy  4.103%', 'Other  2.113%']","['Jolly:0/252/0/0/4/252 79.205%', 'Adamant:4/252/0/0/0/252 13.723%', 'Jolly:0/252/4/0/0/252  3.049%', 'Other  4.024%']","['Close Combat 99.705%', 'Stone Edge 65.606%', 'Stealth Rock 41.342%', 'Earthquake 36.981%', 'Taunt 36.627%', 'Swords Dance 34.792%', 'Quick Attack 26.900%', 'Megahorn 18.843%', 'Rock Polish 13.546%', 'Rock Tomb 13.255%', 'Other 12.403%']","['Ninetales-Alola +30.876%', 'Cloyster +28.555%', 'Bisharp +24.431%', 'Hawlucha +16.258%', 'Gengar +13.495%', 'Moltres-Galar +8.178%', 'Dragapult +7.241%', 'Nidoking +6.738%', 'Kartana +6.373%', 'Dragonite +4.652%', 'Tapu Fini +3.897%', 'Latios +3.515%']",[]
Stunfisk, 2831                        , 0.0212843305674           , 85                  ,"['Static 100.000%', 'Sand Veil  0.000%', 'Limber  0.000%']","['Leftovers 99.973%', 'Other  0.027%']","['Calm:252/0/0/4/252/0 66.248%', 'Calm:252/0/4/0/252/0 32.886%', 'Other  0.866%']","['Stealth Rock 99.994%', 'Discharge 99.811%', 'Toxic 99.297%', 'Earth Power 98.325%', 'Other  2.573%']","['Tapu Fini +88.630%', 'Victini +61.239%', 'Crawdaunt +60.713%', 'Melmetal +57.316%', 'Tornadus-Therian +54.180%', 'Mew +29.237%', 'Chansey +28.371%', 'Magnezone +23.416%', 'Corviknight +9.170%']",[]
Celesteela, 63557                       , 0.000936171464298         , 86                  ,['Beast Boost 100.000%'],"['Leftovers 57.382%', 'Power Herb 23.750%', 'Weakness Policy  8.842%', 'Life Orb  4.698%', 'Sitrus Berry  2.586%', 'Other  2.741%']","['Modest:0/0/0/252/4/252 15.222%', 'Sassy:252/0/4/0/252/0 15.033%', 'Sassy:252/0/0/4/252/0  9.593%', 'Adamant:232/252/0/0/0/24  7.244%', 'Timid:0/0/0/252/4/252  4.357%', 'Modest:36/0/0/252/0/220  3.974%', 'Other 44.577%']","['Flamethrower 77.034%', 'Heavy Slam 58.721%', 'Leech Seed 49.571%', 'Autotomize 38.129%', 'Air Slash 29.290%', 'Protect 27.942%', 'Earthquake 23.990%', 'Meteor Beam 23.488%', 'Flash Cannon 19.693%', 'Giga Drain 18.614%', 'Substitute 14.589%', 'Other 18.940%']","['Latios +9.473%', 'Rotom-Heat +9.142%', 'Tapu Fini +8.712%', 'Excadrill +7.747%', 'Crawdaunt +7.051%', 'Keldeo +7.013%', 'Tyranitar +6.909%', 'Swampert +6.452%', 'Buzzwole +6.343%', 'Tapu Bulu +6.016%', 'Toxapex +5.211%', 'Nidoking +5.099%']",[]
Venusaur, 78565                       , 0.000707038285818         , 85                  ,"['Chlorophyll 89.039%', 'Overgrow 10.961%']","['Life Orb 79.316%', 'Black Sludge 18.694%', 'Other  1.989%']","['Modest:0/0/0/252/4/252 81.671%', 'Bold:252/0/200/0/0/56  7.811%', 'Adamant:24/252/0/0/0/232  2.160%', 'Timid:0/0/0/252/4/252  1.442%', 'Modest:4/0/0/252/0/252  1.152%', 'Rash:0/0/0/252/4/252  1.039%', 'Other  4.726%']","['Growth 84.872%', 'Weather Ball 83.544%', 'Giga Drain 58.781%', 'Earth Power 54.251%', 'Sludge Bomb 46.769%', 'Solar Beam 27.034%', 'Knock Off 10.463%', 'Leech Seed  9.662%', 'Synthesis  8.387%', 'Other 16.236%']","['Torkoal +83.170%', 'Victini +29.940%', 'Charizard +19.710%', 'Heatran +19.577%', 'Darmanitan +18.296%', 'Keldeo +9.889%', 'Blaziken +9.885%', 'Xatu +8.518%', 'Mamoswine +6.507%', 'Rotom-Wash +6.231%', 'Chansey +6.228%', 'Salamence +6.207%']",[]
Shuckle, 65653                       , 0.000805708000114         , 86                  ,"['Sturdy 98.762%', 'Contrary  1.141%', 'Gluttony  0.097%']","['Red Card 60.596%', 'Mental Herb 25.042%', 'Eject Pack  7.162%', 'Leftovers  2.903%', 'Other  4.297%']","['Calm:248/0/252/0/0/8 35.671%', 'Bold:248/0/252/0/8/0  9.640%', 'Calm:248/0/252/0/8/0  9.408%', 'Bold:252/0/136/0/120/0  7.935%', 'Bold:252/0/252/0/4/0  7.071%', 'Bold:252/0/252/0/0/4  3.530%', 'Other 26.745%']","['Sticky Web 98.782%', 'Stealth Rock 97.145%', 'Encore 92.252%', 'Infestation 61.735%', 'Final Gambit 25.388%', 'Toxic  9.150%', 'Other 15.548%']","['Bisharp +48.029%', 'Kommo-o +40.520%', 'Mamoswine +37.751%', 'Gengar +35.460%', 'Zapdos-Galar +31.879%', 'Dragonite +31.452%', 'Polteageist +7.812%', 'Espeon +7.013%', 'Thundurus-Therian +6.111%', 'Cloyster +4.987%', 'Azumarill +3.723%', 'Tapu Lele +3.302%']",[]
Kingdra, 53273                       , 0.000943929341447         , 87                  ,"['Swift Swim 95.560%', 'Sniper  4.440%', 'Damp  0.000%']","['Choice Specs 91.321%', 'Scope Lens  4.143%', 'Other  4.536%']","['Modest:0/0/4/252/0/252 55.151%', 'Modest:0/0/0/252/4/252 26.325%', 'Mild:0/4/0/252/0/252  6.986%', 'Modest:4/0/0/252/0/252  3.876%', 'Modest:0/4/0/252/0/252  1.888%', 'Timid:0/0/0/252/4/252  1.313%', 'Other  4.461%']","['Draco Meteor 93.759%', 'Surf 77.222%', 'Flip Turn 73.539%', 'Hydro Pump 64.080%', 'Hurricane 54.493%', 'Ice Beam 10.095%', 'Scald  7.039%', 'Other 19.773%']","['Pelipper +87.329%', 'Ferrothorn +61.658%', 'Zapdos +28.342%', 'Crawdaunt +23.846%', 'Urshifu-Rapid-Strike +20.347%', 'Tornadus-Therian +17.493%', 'Barraskewda +17.346%', 'Azumarill +14.361%', 'Zeraora +10.102%', 'Thundurus-Therian +6.536%', 'Nidoking +4.146%', 'Seismitoad +4.080%']",[]
Umbreon, 64671                       , 0.000744270003035         , 84                  ,"['Synchronize 91.292%', 'Inner Focus  8.708%']","['Leftovers 92.318%', 'Heavy-Duty Boots  6.690%', 'Other  0.992%']","['Bold:232/0/168/0/108/0 28.955%', 'Calm:252/0/4/0/252/0 16.354%', 'Bold:252/0/252/0/4/0 15.389%', 'Bold:232/0/168/0/104/0  8.179%', 'Calm:252/0/0/0/232/24  6.361%', 'Bold:252/0/252/0/0/4  5.497%', 'Other 19.264%']","['Foul Play 96.627%', 'Wish 92.277%', 'Protect 89.718%', 'Heal Bell 73.913%', 'Toxic 25.113%', 'Taunt  7.779%', 'Other 14.572%']","['Corviknight +36.802%', 'Hatterene +20.117%', 'Rhyperior +16.563%', 'Mamoswine +13.961%', 'Vaporeon +11.474%', 'Tapu Bulu +11.038%', 'Rotom-Heat +8.051%', 'Ditto +7.466%', 'Azumarill +6.646%', 'Celebi +6.416%', 'Hawlucha +5.339%', 'Darmanitan +4.296%']",[]
Haxorus, 33460                       , 0.00140350791919          , 86                  ,"['Mold Breaker 99.827%', 'Rivalry  0.151%', 'Unnerve  0.022%']","['Life Orb 86.994%', 'Lum Berry  9.302%', 'Other  3.703%']","['Adamant:4/252/0/0/0/252 68.735%', 'Jolly:0/252/0/0/4/252 12.965%', 'Adamant:0/252/0/0/4/252 10.675%', 'Jolly:0/252/4/0/0/252  4.652%', 'Other  2.973%']","['Close Combat 95.893%', 'Poison Jab 95.426%', 'Swords Dance 93.288%', 'Scale Shot 93.087%', 'Earthquake  7.677%', 'Other 14.628%']","['Rillaboom +33.220%', 'Hawlucha +31.997%', 'Jirachi +31.376%', 'Dragonite +26.818%', 'Magnezone +25.059%', 'Kartana +22.316%', 'Heatran +20.874%', 'Garchomp +20.155%', 'Dragapult +8.399%', 'Aegislash +5.810%', 'Landorus-Therian +5.267%', 'Ninetales-Alola +4.814%']",[]
Diggersby, 25781                       , 0.00168704450353          , 84                  ,"['Huge Power 99.171%', 'Cheek Pouch  0.824%', 'Pickup  0.005%']","['Life Orb 57.252%', 'Choice Band 21.061%', 'Choice Scarf 11.104%', 'Metronome  6.989%', 'Other  3.594%']","['Adamant:0/252/0/0/4/252 45.668%', 'Jolly:0/252/0/0/4/252 12.018%', 'Jolly:64/252/0/0/0/192 10.251%', 'Adamant:4/252/0/0/0/252  7.412%', 'Brave:252/252/0/0/4/0  7.076%', 'Adamant:16/252/0/0/0/240  6.989%', 'Other 10.586%']","['Earthquake 95.514%', 'Body Slam 57.304%', 'Swords Dance 53.605%', 'Quick Attack 51.794%', 'Fire Punch 45.734%', 'U-turn 23.925%', 'Ice Punch 17.696%', 'Mega Kick 14.289%', 'Knock Off  8.751%', 'Spikes  8.226%', 'Thunder Punch  5.794%', 'Other 17.370%']","['Azumarill +31.401%', 'Ninetales-Alola +28.553%', 'Hawlucha +25.971%', 'Azelf +23.301%', 'Jirachi +22.848%', 'Tapu Lele +21.167%', 'Keldeo +15.510%', 'Polteageist +13.194%', 'Scolipede +13.060%', 'Volcarona +7.950%', 'Zapdos +6.156%', 'Ribombee +5.898%']",[]
Salamence, 65486                       , 0.000696965137773         , 83                  ,"['Intimidate 52.378%', 'Moxie 47.622%']","['Heavy-Duty Boots 52.499%', 'Choice Scarf 14.905%', 'Life Orb 12.038%', 'Lum Berry  8.678%', 'Choice Band  5.613%', 'Assault Vest  1.854%', 'Other  4.413%']","['Jolly:0/252/0/0/4/252 25.542%', 'Adamant:0/252/0/0/4/252 13.225%', 'Impish:248/0/252/0/8/0 10.089%', 'Naive:0/252/0/4/0/252  8.155%', 'Timid:0/0/0/252/4/252  4.744%', 'Timid:248/0/220/0/0/40  4.543%', 'Other 33.702%']","['Earthquake 80.958%', 'Dual Wingbeat 64.965%', 'Dragon Dance 37.518%', 'Roost 36.582%', 'Defog 32.780%', 'Outrage 27.026%', 'Fire Blast 19.100%', 'Hurricane 17.850%', 'Dragon Claw 17.520%', 'Fire Fang 14.474%', 'Stone Edge 10.615%', 'Flamethrower 10.578%', 'Draco Meteor  9.861%', 'Hydro Pump  5.238%', 'Other 14.935%']","['Reuniclus +10.420%', 'Tangrowth +8.809%', 'Thundurus-Therian +8.409%', 'Blacephalon +8.079%', 'Slurpuff +8.030%', 'Jirachi +7.963%', 'Torkoal +7.936%', 'Venusaur +7.256%', 'Gardevoir +6.958%', 'Rotom-Wash +6.559%', 'Nidoking +6.453%', 'Hatterene +5.010%']",[]
Rhyperior, 40734                       , 0.00104405674565          , 86                  ,"['Solid Rock 99.969%', 'Lightning Rod  0.016%', 'Reckless  0.015%']","['Leftovers 72.827%', 'Rindo Berry 12.014%', 'Choice Band 11.043%', 'Other  4.117%']","['Adamant:116/220/0/0/0/172 18.006%', 'Adamant:244/16/0/0/188/60 17.419%', 'Careful:248/8/0/0/252/0 12.078%', 'Adamant:0/16/0/0/188/60  9.323%', 'Careful:248/16/0/0/184/60  8.023%', 'Adamant:36/252/0/0/0/220  4.334%', 'Other 30.818%']","['Earthquake 78.311%', 'Swords Dance 74.295%', 'Stealth Rock 66.019%', 'Rock Blast 52.151%', 'Stone Edge 31.558%', 'Megahorn 23.989%', 'High Horsepower 21.525%', 'Heat Crash 13.916%', 'Smack Down 10.014%', 'Toxic  9.109%', 'Other 19.113%']","['Umbreon +18.874%', 'Clefable +17.212%', 'Latios +16.070%', 'Tornadus-Therian +14.497%', 'Hatterene +11.464%', 'Hydreigon +8.889%', 'Zeraora +7.802%', 'Heatran +7.178%', 'Tapu Bulu +7.145%', 'Azumarill +7.137%', 'Urshifu-Rapid-Strike +6.522%', 'Alakazam +3.696%']",[]
Nihilego, 40597                       , 0.00104175633486          , 85                  ,['Beast Boost 100.000%'],"['Power Herb 67.762%', 'Choice Specs 22.626%', 'Choice Scarf  3.961%', 'Black Sludge  2.809%', 'Other  2.842%']","['Timid:0/0/0/252/4/252 57.104%', 'Timid:0/0/0/176/80/252 22.414%', 'Timid:4/0/0/252/0/252  4.420%', 'Timid:80/0/0/176/0/252  4.096%', 'Timid:0/0/80/176/0/252  3.514%', 'Timid:76/0/0/176/4/252  2.043%', 'Other  6.410%']","['Power Gem 87.150%', 'Sludge Wave 70.279%', 'Meteor Beam 67.843%', 'Grass Knot 65.340%', 'Dazzling Gleam 25.669%', 'Thunderbolt 17.421%', 'Corrosive Gas 15.255%', 'Thunder 14.945%', 'Sludge Bomb 10.433%', 'Psyshock  7.406%', 'Other 18.259%']","['Rillaboom +24.816%', 'Kartana +22.865%', 'Clefable +16.973%', 'Hippowdon +13.166%', 'Tornadus-Therian +10.655%', 'Heatran +10.462%', 'Zapdos +9.302%', 'Mandibuzz +8.147%', 'Magnezone +8.063%', 'Moltres +7.338%', 'Latios +6.562%', 'Kyurem +4.913%']",[]
Klefki, 26727                       , 0.00151206347604          , 86                  ,"['Prankster 99.997%', 'Magician  0.003%']","['Light Clay 72.195%', 'Full Incense 11.193%', 'Ring Target  6.783%', 'Eject Button  4.226%', 'Weakness Policy  1.682%', 'Other  3.921%']","['Bold:252/0/252/0/4/0 78.262%', 'Calm:248/0/0/0/252/8  8.876%', 'Bold:248/0/252/0/8/0  5.146%', 'Bold:4/0/252/0/252/0  2.298%', 'Bold:252/0/20/108/128/0  1.639%', 'Other  3.779%']","['Thunder Wave 90.474%', 'Light Screen 73.071%', 'Reflect 72.565%', 'Magic Coat 54.495%', 'Spikes 24.196%', 'Foul Play 21.729%', 'Switcheroo 19.935%', 'Dazzling Gleam 11.429%', 'Fairy Lock  7.041%', 'Toxic  6.221%', 'Other 18.844%']","['Moltres-Galar +64.918%', 'Omastar +37.464%', 'Rillaboom +35.379%', 'Zapdos-Galar +35.350%', 'Garchomp +32.329%', 'Hawlucha +13.030%', 'Kommo-o +9.744%', 'Tauros +8.503%', 'Inteleon +8.438%', 'Cloyster +8.437%', 'Toxtricity +7.459%', 'Hatterene +4.110%']",[]
Alakazam, 67089                       , 0.000607704935226         , 86                  ,"['Magic Guard 99.536%', 'Synchronize  0.415%', 'Inner Focus  0.048%']","['Focus Sash 60.691%', 'Life Orb 37.188%', 'Other  2.121%']","['Timid:0/0/0/252/4/252 64.404%', 'Modest:0/0/0/252/4/252  7.038%', 'Modest:0/0/4/252/0/252  6.928%', 'Timid:0/0/4/252/0/252  6.085%', 'Timid:0/0/0/252/0/252  5.098%', 'Timid:0/0/28/228/0/252  3.674%', 'Other  6.773%']","['Focus Blast 86.592%', 'Nasty Plot 64.900%', 'Shadow Ball 60.572%', 'Psychic 49.536%', 'Psyshock 30.949%', 'Expanding Force 24.973%', 'Dazzling Gleam 24.115%', 'Zap Cannon 10.215%', 'Energy Ball 10.129%', 'Counter  7.631%', 'Recover  6.582%', 'Encore  4.301%', 'Other 19.506%']","['Tapu Lele +29.581%', 'Hydreigon +10.731%', 'Ferrothorn +9.144%', 'Rotom-Wash +5.924%', 'Volcarona +4.647%', 'Indeedee +4.436%', 'Scolipede +4.211%', 'Rhyperior +3.875%', 'Dracozolt +3.642%', 'Shuckle +3.174%', 'Dragonite +2.822%', 'Tangrowth +2.730%']",[]
Marowak-Alola, 37043                       , 0.00102610751757          , 83                  ,"['Rock Head 82.034%', 'Lightning Rod 17.627%', 'Cursed Body  0.338%']","['Thick Club 99.853%', 'Other  0.147%']","['Brave:248/252/0/0/8/0 75.101%', 'Adamant:248/252/8/0/0/0  5.536%', 'Adamant:248/252/0/0/8/0  5.258%', 'Brave:252/252/0/0/4/0  3.695%', 'Adamant:0/252/0/0/4/252  2.402%', 'Jolly:0/252/0/0/4/252  1.699%', 'Other  6.308%']","['Poltergeist 94.284%', 'Flare Blitz 89.873%', 'Swords Dance 78.838%', 'Earthquake 50.619%', 'Substitute 34.873%', 'Bonemerang 15.512%', 'Shadow Bone 12.257%', 'Fire Punch  9.655%', 'Other 14.088%']","['Hatterene +53.747%', 'Slowbro +37.829%', 'Cresselia +35.154%', 'Porygon2 +34.102%', 'Drampa +31.757%', 'Melmetal +30.059%', 'Crawdaunt +29.158%', 'Necrozma +23.051%', 'Stakataka +13.435%', 'Ferrothorn +12.693%', 'Garchomp +9.482%', 'Uxie +4.657%']",[]
Rotom-Heat, 72681                       , 0.000556891161096         , 86                  ,['Levitate 100.000%'],"['Heavy-Duty Boots 82.213%', 'Choice Scarf  8.577%', 'Leftovers  3.751%', 'Choice Specs  2.915%', 'Other  2.543%']","['Timid:0/0/0/252/4/252 15.130%', 'Timid:252/0/104/0/0/152 11.850%', 'Calm:252/0/0/4/252/0  9.616%', 'Timid:248/0/0/8/0/252  8.993%', 'Timid:110/0/0/144/4/252  7.971%', 'Sassy:252/0/0/4/252/0  6.849%', 'Other 39.591%']","['Overheat 99.671%', 'Volt Switch 74.628%', 'Pain Split 70.594%', 'Nasty Plot 36.568%', 'Defog 34.594%', 'Toxic 22.893%', 'Thunderbolt 18.185%', 'Discharge 16.016%', 'Trick 11.630%', 'Other 15.220%']","['Celesteela +13.915%', 'Dragapult +11.633%', 'Toxapex +11.423%', 'Umbreon +10.084%', 'Celebi +7.947%', 'Corviknight +7.849%', 'Bisharp +6.898%', 'Tapu Koko +5.752%', 'Seismitoad +5.528%', 'Mimikyu +4.141%', 'Milotic +3.779%', 'Blissey +3.263%']",[]
Nidoqueen, 12668                       , 0.00280854390938          , 85                  ,"['Poison Point 72.346%', 'Sheer Force 27.654%', 'Rivalry  0.000%']","['Black Sludge 72.146%', 'Life Orb 23.921%', 'Other  3.932%']","['Sassy:252/0/4/0/252/0 68.734%', 'Modest:128/0/0/252/0/128 11.372%', 'Modest:4/0/0/252/0/252  9.653%', 'Bold:252/0/252/0/0/4  1.827%', 'Bold:248/0/244/0/0/16  1.492%', 'Modest:40/0/0/252/0/216  1.334%', 'Other  5.587%']","['Stealth Rock 84.323%', 'Ice Beam 83.712%', 'Toxic 69.089%', 'Earthquake 68.929%', 'Earth Power 27.654%', 'Sludge Wave 26.681%', 'Flamethrower 15.129%', 'Fire Blast 10.759%', 'Other 13.723%']","['Mew +62.690%', 'Dragonite +58.960%', 'Urshifu-Rapid-Strike +57.791%', 'Tapu Koko +55.261%', 'Corviknight +54.147%', 'Articuno +9.275%', 'Blastoise +9.246%', 'Necrozma +9.040%', 'Darmanitan +9.019%', 'Victini +8.046%', 'Melmetal +4.168%', 'Audino +1.462%']",[]
Xatu, 13313                       , 0.00271217634003          , 86                  ,"['Magic Bounce 99.995%', 'Synchronize  0.005%', 'Early Bird  0.000%']","['Leftovers 53.431%', 'Rocky Helmet 20.430%', 'Heavy-Duty Boots 13.112%', 'Choice Scarf 11.890%', 'Other  1.137%']","['Calm:252/0/4/0/252/0 37.333%', 'Bold:240/0/252/0/0/16 25.300%', 'Impish:248/0/240/0/0/20 13.173%', 'Bold:252/0/232/0/0/24  8.622%', 'Bold:248/0/252/0/8/0  5.447%', 'Bold:248/0/228/0/0/32  3.520%', 'Other  6.605%']","['Roost 99.311%', 'Night Shade 62.186%', 'Teleport 42.785%', 'Heat Wave 32.506%', 'Future Sight 28.627%', 'Thunder Wave 27.311%', 'Stored Power 25.495%', 'Calm Mind 25.349%', 'Wish 22.459%', 'Defog 13.426%', 'Trick 11.895%', 'Other  8.649%']","['Blissey +57.395%', 'Quagsire +46.085%', 'Ditto +42.734%', 'Corviknight +27.998%', 'Toxapex +22.948%', 'Hippowdon +18.377%', 'Torkoal +17.119%', 'Kyurem +14.864%', 'Skarmory +12.632%', 'Charizard +12.521%', 'Venusaur +12.511%', 'Blaziken +11.191%']",[]
